Seita.1G000100.1	GO:0006468	GO:0004674	GO:0098542	GO:0016310	GO:0016301	GO:0005886																																														
Seita.1G000200.1	GO:0009535	GO:0003674	GO:0009507																																																	
Seita.1G000300.1	GO:0005737	GO:0008150	GO:0008270																																																	
Seita.1G000400.1	GO:0034976	GO:0099503	GO:0006457	GO:0000325	GO:0005739	GO:0005783	GO:0003756	GO:0009507	GO:0009536																																											
Seita.1G000500.1	GO:0005737	GO:0000118	GO:0005829	GO:0051085	GO:0046983	GO:0030544																																														
Seita.1G000700.1	GO:0050589	GO:0009753	GO:0005737	GO:0010023	GO:0009611	GO:0009718	GO:0007033	GO:0051213																																												
Seita.1G000900.1	GO:0010093	GO:0005634	GO:0042127	GO:0003700	GO:0003677	GO:0009755	GO:0090691	GO:0045892	GO:0008361	GO:0009908																																										
Seita.1G001100.1	GO:0009057	GO:0008610	GO:0005634	GO:0000325	GO:0005886	GO:1901617	GO:0006790	GO:0015171	GO:0044281	GO:0048589																																										
Seita.1G001200.1	GO:0009414	GO:0006970	GO:0005783	GO:0016746	GO:0016298	GO:0005576																																														
Seita.1G001300.1	GO:0009853	GO:0042631	GO:0048046	GO:0005777	GO:0008465	GO:0005739	GO:0005829	GO:0071482	GO:0030267	GO:0009854	GO:0016616	GO:0009507	GO:0003729	GO:0008266	GO:0051287	GO:0016618																																				
Seita.2G417300.1	GO:0006082	GO:0050793	GO:0044248	GO:1901575	GO:0009860	GO:0016020	GO:2000241	GO:0009416	GO:0003674	GO:0051239																																										
Seita.2G417700.1	GO:0005829	GO:0005739	GO:0005515	GO:0009559	GO:0006412	GO:0005763	GO:0003735	GO:0003723	GO:0048229	GO:0015935	GO:0009555																																									
Seita.2G417900.1	GO:0000027	GO:0070180	GO:0044085	GO:0005515	GO:0048316	GO:0003729	GO:0005794	GO:0003735	GO:0002181	GO:0022625	GO:0022626	GO:0005737																																								
Seita.2G418000.1	GO:0005886	GO:0003924	GO:0009507	GO:0006414	GO:0005739	GO:0000325	GO:0005730	GO:0005829	GO:0005737	GO:0006412	GO:0009506	GO:0003729	GO:0003746																																							
Seita.2G418100.1	GO:0005515	GO:0009574	GO:0005737	GO:0009920	GO:0009535	GO:0009507	GO:0007165	GO:0005096	GO:0005886	GO:0035091																																										
Seita.2G418200.1	GO:0016041	GO:0009507	GO:0016040	GO:0003729	GO:0009941	GO:0005515	GO:0080114	GO:0006537	GO:0009570	GO:0005739	GO:0048046	GO:0005886	GO:0016491	GO:0097054	GO:0019676	GO:0009853	GO:0009744	GO:0015930	GO:0009416																																	
Seita.2G418400.1	GO:0005576	GO:0000910	GO:1901135	GO:0050793	GO:0043436	GO:0004190	GO:0048522	GO:0006790	GO:0009505	GO:0009888	GO:0019748																																									
Seita.2G418500.1	GO:0046854	GO:0009860	GO:0009846	GO:0016324	GO:0046488	GO:0006897	GO:0005886	GO:0090406	GO:0016308	GO:0010118	GO:0005829	GO:0009827	GO:0007164																																							
Seita.2G418600.1	GO:0008150	GO:0003674	GO:0005634																																																	
Seita.2G418800.1	GO:0005525	GO:0009414	GO:0009737	GO:0009651	GO:0009416	GO:0005634																																														
Seita.2G419000.1	GO:0010035	GO:0009056	GO:0043436	GO:0009416																																																
Seita.2G419100.1	GO:0007076	GO:0000779	GO:0006325	GO:0000278	GO:0010032	GO:0005634	GO:0042393																																													
Seita.2G419200.1	GO:0005737	GO:0009651	GO:0000325	GO:0005509	GO:0009507	GO:0009409	GO:0009414	GO:0009986	GO:0009408																																											
Seita.2G419300.1	GO:0010605	GO:0005739	GO:0005515	GO:0006996	GO:0016567																																															
Seita.2G419400.1	GO:0006511	GO:0005515	GO:0071695	GO:0030154	GO:0098542	GO:0061630	GO:0012505	GO:0044248	GO:0008270	GO:1905392	GO:0090558	GO:0005737	GO:0016567	GO:0009888	GO:0016049	GO:0005634	GO:0033036	GO:1901575																																		
Seita.2G419500.1	GO:0009414	GO:0042742	GO:0071215	GO:0009620	GO:0005634	GO:0032870	GO:0050832	GO:0009737	GO:0031347	GO:0010035	GO:0097573	GO:0007165	GO:0006464																																							
Seita.2G419600.1	GO:0005634	GO:0003682	GO:0006357	GO:0016887	GO:0034728	GO:0005515	GO:0042393	GO:0000785	GO:0003677	GO:0006338	GO:0009506																																									
Seita.2G419700.1	GO:0005634	GO:0001522	GO:0000455	GO:0009982	GO:0009507																																															
Seita.2G419800.1	GO:0009737	GO:0008194	GO:0009415	GO:0009507	GO:0016757																																															
Seita.2G419900.1	GO:0046103	GO:0004000	GO:0006401	GO:0019239	GO:0006154	GO:0062154	GO:0009507	GO:0005829																																												
Seita.2G420300.1	GO:1900150	GO:0009723	GO:0010008	GO:0005886	GO:0005789	GO:1900056	GO:0070273	GO:0009751	GO:0005739																																											
Seita.2G420400.1	GO:0006488	GO:0000271	GO:0005783	GO:0003975	GO:0016021	GO:0008963																																														
Seita.2G420600.1	GO:0005634	GO:0006511	GO:0016579	GO:0004843	GO:0004197	GO:0005829																																														
Seita.2G420700.1	GO:0009617	GO:0005515	GO:0071456	GO:0009414	GO:0005737	GO:0009644	GO:0042651	GO:0005829	GO:0010196																																											
Seita.2G420800.1	GO:0009908	GO:0009755	GO:0031010	GO:0005634	GO:0003677																																															
Seita.2G420900.1	GO:0005634	GO:0061630	GO:0005829	GO:0016567																																																
Seita.2G421000.1	GO:0003674	GO:0010035	GO:0010243	GO:1901135	GO:0005739																																															
Seita.2G421200.1	GO:0031428	GO:0032040	GO:0030515	GO:0005634	GO:0008150																																															
Seita.2G421300.1	GO:0005739	GO:0008150	GO:0003674																																																	
Seita.2G421400.1	GO:0006414	GO:0005829	GO:0009506	GO:0005085	GO:0009536	GO:0005773	GO:0048046	GO:0005737	GO:0005853																																											
Seita.2G421500.1	GO:0034462	GO:0000480	GO:0005634	GO:0003723	GO:0000472	GO:0005730	GO:0000447																																													
Seita.2G421700.1	GO:0009706	GO:0003333	GO:0003674	GO:0009507																																																
Seita.2G422000.1	GO:0004134	GO:2001070	GO:0000023	GO:0005976	GO:0005829	GO:0005983	GO:0000025	GO:0009507	GO:0010297	GO:0102500																																										
Seita.2G422200.1	GO:0019748	GO:0010431	GO:0006082	GO:0005575																																																
Seita.2G422300.1	GO:0065003	GO:0005575	GO:0009416																																																	
Seita.2G422400.1	GO:0005739	GO:0048364	GO:0008270	GO:0009888																																																
Seita.2G422500.1	GO:0071472	GO:0034599	GO:0005829	GO:0004784	GO:0019430	GO:0005507	GO:0005737	GO:0071457	GO:0071493	GO:0071280	GO:0005515	GO:0035195	GO:0005634	GO:0071484	GO:0010193	GO:0042742	GO:0006979	GO:0009651	GO:0071329	GO:0010039	GO:0046688																															
Seita.2G422600.1	GO:0044255	GO:0044248	GO:0030163	GO:0032787	GO:0005634	GO:0009416	GO:0031965	GO:0005774	GO:0065008	GO:0003779	GO:0005884																																									
Seita.2G422800.1	GO:0015081	GO:0090333	GO:0051453	GO:0071805	GO:0015386	GO:0055075	GO:0005886	GO:0005739	GO:1990573	GO:0098719	GO:0015385	GO:0005829																																								
Seita.2G422900.1	GO:0000976	GO:0005634	GO:0005737	GO:0005886	GO:0006355	GO:0009620	GO:0009651	GO:0042542	GO:0071470	GO:0009536	GO:0005829	GO:0005515																																								
Seita.2G423200.1	GO:0048581	GO:0048589	GO:0010035	GO:0071483	GO:0005576	GO:0009639	GO:0009110	GO:0016161																																												
Seita.2G423300.1	GO:0005634	GO:0000976	GO:0007623	GO:0006355	GO:0048579	GO:0005515	GO:0008270	GO:0003700																																												
Seita.2G423400.1	GO:0005575	GO:0003674	GO:1901617	GO:0008610																																																
Seita.2G423600.1	GO:0014070	GO:0002682	GO:0009751	GO:0042742	GO:0002376	GO:0005886	GO:0004672	GO:0009507	GO:0071407	GO:0071310	GO:0050832	GO:0016301	GO:0006468	GO:1901701	GO:0002237	GO:0007165	GO:0031347	GO:0006955																																		
Seita.2G424100.1	GO:0032968	GO:0006468	GO:0070816	GO:0008353	GO:0005634	GO:0005515	GO:0004693	GO:0000307																																												
Seita.2G424300.1	GO:0008150	GO:0003674																																																		
Seita.2G424400.1	GO:0016788	GO:0009507																																																		
Seita.2G424500.1	GO:0006468	GO:0004674	GO:0009507	GO:0042742	GO:0012501	GO:0006952	GO:0005886	GO:0009751	GO:0005576	GO:0016301																																										
Seita.2G424600.1	GO:0009753	GO:0016020	GO:0009611	GO:0020037	GO:0009888	GO:0016709	GO:0006520	GO:0009507	GO:0005506																																											
Seita.2G424700.1	GO:0009793	GO:0005634	GO:0005515	GO:0003700																																																
Seita.2G424800.1	GO:0005576	GO:0003674	GO:0048827	GO:0006629																																																
Seita.2G424900.1	GO:0045088	GO:1900426	GO:1900150	GO:0071323	GO:0005886	GO:0006468	GO:0045087	GO:0004674	GO:0005515	GO:0046658																																										
Seita.2G425000.1	GO:0006281	GO:0019985	GO:0016035	GO:0009411	GO:0071494	GO:0005634	GO:0006974	GO:0003887	GO:0000724	GO:0042276	GO:0010224	GO:0000166																																								
Seita.2G425100.1	GO:0009793	GO:0005634	GO:0005515	GO:0003700																																																
Seita.2G425200.1	GO:0042843	GO:0009642	GO:0000325	GO:0005783	GO:1901361	GO:1901565	GO:0099503	GO:0009045	GO:0019439	GO:0006520	GO:0009536	GO:0032787	GO:0005737	GO:0005794																																						
Seita.2G425400.1	GO:0042742	GO:0005575	GO:0009867	GO:0003674																																																
Seita.2G425500.1	GO:0009793	GO:0005741	GO:2000026	GO:0016887	GO:0005524	GO:0009908	GO:0009507	GO:0010604	GO:0048523	GO:0048827	GO:0009416																																									
Seita.2G425600.1	GO:0005811	GO:0005515	GO:0080186	GO:0005737	GO:0045927	GO:1902584	GO:0034389	GO:0019915	GO:0000325																																											
Seita.2G425700.1	GO:0046686	GO:0005515	GO:0045893	GO:0008469	GO:0009909	GO:0034970	GO:0016277	GO:0019919	GO:0034972	GO:0035241	GO:0034971	GO:1902884	GO:0009651	GO:0005634	GO:0042803	GO:0005737	GO:0010228	GO:0046982	GO:0005829	GO:0035242																																
Seita.2G425800.1	GO:0019722	GO:0002376	GO:0010200	GO:0009753	GO:0050832	GO:0042742	GO:0006979	GO:0009611	GO:0009737	GO:0005179	GO:0009505	GO:0005576	GO:0007267	GO:0009506	GO:0048046	GO:0071669	GO:0007165																																			
Seita.2G425900.1	GO:0005829	GO:0000461	GO:0022627	GO:0005737	GO:0009536	GO:0005634	GO:0003735	GO:0000447	GO:0006412																																											
Seita.2G426000.1	GO:0009416	GO:0009941	GO:0019760	GO:0016881	GO:0005737																																															
Seita.2G426200.1	GO:0043436	GO:0005634	GO:0032870	GO:0005515																																																
Seita.2G426600.1	GO:0005515	GO:0030687	GO:0042255	GO:0042273	GO:0005730	GO:0005634																																														
Seita.2G426700.1	GO:0014070	GO:0002376	GO:0009873	GO:0009414	GO:0010200	GO:0042742	GO:0031347	GO:0009651	GO:0003674	GO:0098542	GO:0009611	GO:0009737	GO:0006952	GO:0009751	GO:0005634	GO:1901701	GO:0048523																																			
Seita.2G426900.1	GO:1905639	GO:0005739	GO:0009451	GO:0003723	GO:0043231																																															
Seita.2G427000.1	GO:0009506	GO:0009416	GO:0005634	GO:0048522	GO:0009893	GO:0009790	GO:0008270																																													
Seita.2G427100.1	GO:0015079	GO:0009932	GO:0071805	GO:0009507	GO:0006813	GO:0005829	GO:0016020																																													
Seita.2G427200.1	GO:0005634	GO:0008150	GO:0003674																																																	
Seita.2G427300.1	GO:0000976	GO:0009908	GO:0010432	GO:0010582	GO:0010451	GO:0005515	GO:1901332	GO:0005634	GO:0003700	GO:0006355	GO:0010102																																									
Seita.2G427500.1	GO:0003924	GO:0000287	GO:0009706	GO:0009793	GO:0009570	GO:0006364	GO:0009507	GO:0010027	GO:0005634	GO:0005525	GO:0009658	GO:0003729	GO:0005739	GO:0009416																																						
Seita.2G427600.1	GO:0003674	GO:0008150	GO:0009507																																																	
Seita.2G427700.1	GO:0043231	GO:0044248	GO:0006970	GO:0016051	GO:0098542	GO:0005515	GO:0016757	GO:0048316	GO:0009737	GO:0008194	GO:0001666	GO:0009617	GO:0009414																																							
Seita.2G427800.1	GO:0008150	GO:0003674	GO:0005576																																																	
Seita.2G427900.1	GO:0008150	GO:0003674	GO:0005576																																																	
Seita.2G428200.1	GO:0009507	GO:0098542	GO:0005506	GO:0014070	GO:0009751	GO:0009620	GO:0007165	GO:0016705	GO:0020037																																											
Seita.2G428300.1	GO:0000460	GO:0000470	GO:0030687	GO:0005634																																																
Seita.2G428400.1	GO:0030036	GO:0051015	GO:0008290	GO:0005737	GO:0051016	GO:0051693	GO:0005634	GO:0007015	GO:0030479																																											
Seita.2G428500.1	GO:0016926	GO:0009506	GO:0005634	GO:0016929	GO:0005737																																															
Seita.2G428600.1	GO:0004842	GO:0010167	GO:0005515	GO:0009751	GO:0005634	GO:0010337	GO:0042742	GO:0009626	GO:0005737	GO:0009627	GO:0005886	GO:0009697	GO:0005739	GO:0080021	GO:0016567																																					
Seita.2G428800.1	GO:0009793	GO:0006744	GO:0005737	GO:0071949	GO:0005739	GO:0043719																																														
Seita.2G428900.1	GO:0005737	GO:0044248	GO:0005794	GO:0045834	GO:0001666	GO:0044255	GO:0009404	GO:0005829	GO:0031325	GO:0000325	GO:0019748	GO:0003674	GO:0010035	GO:0005886	GO:0044281																																					
Seita.2G429000.1	GO:0031324	GO:0044248	GO:0043436	GO:0015994	GO:0003674	GO:0009535	GO:1901575	GO:0009416	GO:0009507																																											
Seita.2G429100.1	GO:0009507	GO:0016567	GO:0006996																																																	
Seita.2G429200.1	GO:0009863	GO:0010200	GO:0050832	GO:0010035	GO:0042742	GO:0006970	GO:0031347	GO:0009611	GO:0005575	GO:0033993	GO:0003674	GO:0098771																																								
Seita.2G429300.1	GO:0033617	GO:0005746	GO:0003674	GO:0031305																																																
Seita.2G429400.1	GO:0048040	GO:0033320	GO:0019305	GO:0016020	GO:0000138	GO:0042732	GO:0005794	GO:0000139	GO:0005802	GO:0005768	GO:0005886	GO:0070403	GO:0005737	GO:0008460																																						
Seita.2G429500.1	GO:0005737	GO:0022625	GO:0005730	GO:0022626	GO:0009506	GO:0003729	GO:0003723	GO:0005829	GO:0003735	GO:0002181																																										
Seita.2G429600.1	GO:0048316	GO:0043412	GO:0003674	GO:0005739																																																
Seita.2G430300.1	GO:0015934	GO:0006412	GO:0022625	GO:0005737	GO:0005829	GO:0005773	GO:0003723	GO:0003735	GO:0009507	GO:0000325	GO:0003729	GO:0005515																																								
Seita.2G430400.1	GO:0006355	GO:0005634	GO:0003677	GO:0009723	GO:0009753	GO:0009873	GO:0000976	GO:0003700	GO:0010286	GO:0005515	GO:0045893	GO:0051707	GO:0009735	GO:0005737	GO:0005886	GO:0008219																																				
Seita.2G430500.1	GO:0048767	GO:0003995	GO:0050660	GO:0005739																																																
Seita.2G430600.1	GO:0030599	GO:0042545	GO:0045490	GO:0009888	GO:0009611	GO:0005576	GO:0046910																																													
Seita.2G430700.1	GO:0048316	GO:0005739	GO:0003674																																																	
Seita.2G430800.1	GO:0006355	GO:0003700	GO:0005634	GO:0043565																																																
Seita.2G430900.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.2G431000.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.2G431100.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.2G431200.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.2G431300.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.2G431400.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.2G431500.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.2G431600.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.2G431800.1	GO:0005829	GO:0005576	GO:0009904	GO:0009903	GO:0003674																																															
Seita.2G431900.1	GO:0005515	GO:0009408	GO:0009651	GO:0000325	GO:0004674	GO:0009409	GO:0009414	GO:0019900	GO:0009749	GO:0006468	GO:0005634	GO:0009506	GO:0009737	GO:0007165	GO:0006979	GO:0005737																																				
Seita.2G432000.1	GO:0006468	GO:0005515	GO:0007165	GO:0005634	GO:0004674																																															
Seita.2G432200.1	GO:0005739	GO:0071805	GO:0005886	GO:0015079	GO:0016020	GO:0006813																																														
Seita.2G432400.1	GO:0045892	GO:0005634																																																		
Seita.2G432600.1	GO:0005576	GO:0005975	GO:0009505	GO:0099503	GO:0004557	GO:0005773	GO:0052692	GO:0000325																																												
Seita.2G432700.1	GO:0005634	GO:0003729	GO:0008150																																																	
Seita.2G432800.1	GO:0005515	GO:1901565	GO:0019752	GO:0043621	GO:0048589	GO:0005634	GO:0000976	GO:0003700	GO:0005737	GO:0030154	GO:0031490	GO:0040008	GO:0010015	GO:0005654	GO:0048471	GO:0009888																																				
Seita.2G432900.1	GO:0000976	GO:0005515	GO:0006355	GO:2000034	GO:0005634	GO:0010030	GO:0003700	GO:0008270																																												
Seita.2G433400.1	GO:0017119	GO:0006623	GO:0000137	GO:0005802	GO:0061630	GO:0006511	GO:0005794	GO:0016020	GO:0005739	GO:0006896	GO:0005768	GO:0005509																																								
Seita.2G433600.1	GO:2000031	GO:0006355	GO:2000070	GO:0042742	GO:0006970	GO:2000022	GO:0047484	GO:1900056	GO:1900457	GO:0005515	GO:0005634	GO:0000976	GO:0050832	GO:0000302	GO:0010104	GO:0003700	GO:0009751	GO:0090333	GO:0031347																																	
Seita.2G433700.1	GO:0005634	GO:0005575	GO:0008150																																																	
Seita.2G433900.1	GO:0010091	GO:0005509	GO:0005515	GO:0009507																																																
Seita.2G434000.1	GO:0016705	GO:0048588	GO:0080147	GO:0060560	GO:0071554	GO:1901575	GO:0044248	GO:0005506	GO:0006082	GO:0004497	GO:0020037																																									
Seita.2G434100.1	GO:0016311	GO:0005575	GO:0003993																																																	
Seita.2G434300.1	GO:0051301	GO:0006468	GO:0000902	GO:0060560	GO:0004672	GO:0009832	GO:0005886	GO:0043412	GO:0048507	GO:0016301	GO:0009908	GO:0016049	GO:0005976	GO:0009898	GO:0005515	GO:0016328																																				
Seita.2G434400.1	GO:0001732	GO:0031369	GO:0009793	GO:0005634	GO:0005515	GO:0001731	GO:0003729	GO:0009536	GO:0003743	GO:0005850																																										
Seita.2G434500.1	GO:0004672	GO:0009409	GO:0005737	GO:0009651	GO:0006468	GO:0005634	GO:0005515	GO:0016301	GO:0045727	GO:0071456	GO:0009408	GO:0018105	GO:0004674																																							
Seita.2G434900.1	GO:0003674	GO:2000762	GO:0016592																																																	
Seita.2G435000.1	GO:0006310	GO:0043138	GO:0032508	GO:0009378	GO:0000724	GO:0003676	GO:0006281	GO:0006974	GO:0070417	GO:0006268	GO:0009506	GO:0005737	GO:0005694	GO:0071215	GO:0051276	GO:0005634																																				
Seita.2G435100.1	GO:0005794	GO:0005768	GO:0005515	GO:0005802	GO:0005797	GO:0005886	GO:0052325	GO:0045489	GO:0047262	GO:0051301	GO:0016757	GO:0005634																																								
Seita.2G435300.1	GO:0009793	GO:0051301	GO:0003729	GO:0005575	GO:0048507																																															
Seita.2G435700.1	GO:0005886	GO:0044209	GO:0004001	GO:0005737	GO:0006169	GO:0005507	GO:0005829	GO:0019900	GO:0005634																																											
Seita.2G435800.1	GO:0046274	GO:0009699	GO:0006952	GO:0005515	GO:0006979	GO:0009800	GO:0009819	GO:0016841	GO:0010224	GO:0046244	GO:0045548	GO:0005737	GO:0009555	GO:0009611																																						
Seita.2G435900.1	GO:0005797	GO:0009846	GO:0005794	GO:0005768	GO:0016887	GO:0005802	GO:0005737	GO:0017110																																												
Seita.2G436000.1	GO:0006355	GO:0009793	GO:0048731	GO:0005634	GO:0009831	GO:0010628	GO:0003700	GO:0043565																																												
Seita.2G436100.1	GO:0005515	GO:0042742	GO:0005737	GO:0005634	GO:0030246	GO:0090332	GO:0005794																																													
Seita.2G436200.1	GO:0005515	GO:0042742	GO:0005737	GO:0005634	GO:0030246	GO:0090332	GO:0005794																																													
Seita.2G436300.1	GO:0005515	GO:0042742	GO:0005737	GO:0005634	GO:0030246	GO:0090332	GO:0005794																																													
Seita.2G436400.1	GO:0009723	GO:1900057	GO:0045893	GO:0043068	GO:1904250	GO:0048527	GO:0009651	GO:0051091	GO:0003700	GO:0005634	GO:0042542	GO:0009733	GO:0043565	GO:0010029	GO:0010150	GO:0010468	GO:0000976	GO:0005515	GO:0042803	GO:0009737	GO:0090400	GO:0080187	GO:0006979	GO:1902074																												
Seita.2G436600.1	GO:0031969	GO:0045454	GO:0006970	GO:0009266	GO:0009639	GO:0009642	GO:0009507	GO:0009755	GO:0009570	GO:0016671	GO:0009415	GO:0005634																																								
Seita.2G436700.1	GO:0005634	GO:0048830	GO:0003700	GO:0009734																																																
Seita.2G436800.1	GO:0000976	GO:0005515	GO:0003700	GO:0006355	GO:0005634	GO:0003677																																														
Seita.2G436900.1	GO:0005739	GO:0006355	GO:0003700																																																	
Seita.2G437000.1	GO:0009793	GO:0005634	GO:0006606	GO:0006405	GO:0005643	GO:0017056	GO:0005739	GO:0010070	GO:0008139																																											
Seita.2G437100.1	GO:0005737	GO:0010224																																																		
Seita.2G437300.1	GO:0005737	GO:0009888	GO:0044087	GO:0007018	GO:0048522	GO:0000910	GO:1903046	GO:0031327	GO:0050793	GO:0008017	GO:0051239	GO:0030154	GO:0009908	GO:0003777																																						
Seita.2G437400.1	GO:1903046	GO:0010016	GO:0005634	GO:0051301	GO:0048316	GO:0003674	GO:0048523	GO:0009888																																												
Seita.2G437500.1	GO:0003700	GO:0009970	GO:0000976	GO:0009873	GO:0042742	GO:0005622	GO:0003677	GO:0005515	GO:0009723	GO:0005634																																										
Seita.2G437600.1	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
Seita.2G437700.1	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
Seita.2G437800.1	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
Seita.2G438000.1	GO:0008236	GO:0005886	GO:0004252	GO:0009827	GO:0005576																																															
Seita.2G438100.1	GO:0006378	GO:0005634	GO:0003723	GO:0005737	GO:0004652	GO:0005515																																														
Seita.2G438200.1	GO:0005730	GO:0005635	GO:0006606	GO:0008139	GO:0005515	GO:0061608	GO:0005737	GO:0005634	GO:0006607	GO:0009505																																										
Seita.2G438400.1	GO:0009737	GO:0005634	GO:0000976	GO:0006355	GO:1902074	GO:0003700	GO:0043565	GO:0005515																																												
Seita.2G438500.1	GO:0009414	GO:0016757	GO:0047216	GO:0009651	GO:0009409	GO:0009737	GO:0006979	GO:0005634	GO:0006012																																											
Seita.2G438600.1	GO:0005576	GO:0016788	GO:0065008																																																	
Seita.2G438700.1	GO:0045893	GO:0005634	GO:0005515	GO:0006351	GO:0000976	GO:0009862	GO:0003700	GO:0045892	GO:0009410	GO:0003677	GO:0005737																																									
Seita.2G438800.1	GO:0009507																																																			
Seita.2G438900.1	GO:0043562	GO:0019887	GO:0005737	GO:0005515	GO:1901982	GO:0006499	GO:0031588	GO:0009507																																												
Seita.2G439000.1	GO:0005829	GO:0005509	GO:0005515	GO:0005634	GO:0005886	GO:0000325	GO:0005777	GO:0005737																																												
Seita.2G439100.1	GO:0005739	GO:0007165	GO:0009738	GO:0004674	GO:0009737	GO:0005515	GO:0009735	GO:0004672	GO:0006468	GO:0005737	GO:0005777	GO:0005634	GO:0005886																																							
Seita.2G439200.1	GO:0045493	GO:0046556	GO:0005576	GO:0046373	GO:0099503	GO:0000325	GO:0048046	GO:0009044																																												
Seita.2G439300.1	GO:0009737	GO:0006468	GO:0016310	GO:0042742	GO:0009507	GO:0004674	GO:0009753	GO:0007165	GO:0009414	GO:0002376	GO:0009611	GO:0044281	GO:0005634																																							
Seita.2G439400.1	GO:0060628	GO:0006888	GO:0006890	GO:0003674	GO:0030142	GO:0030134	GO:0070939	GO:0009507	GO:0005783																																											
Seita.2G439600.1	GO:0005886	GO:0009506	GO:0048522	GO:0005634																																																
Seita.2G439700.1	GO:0003674	GO:0022607	GO:0005737																																																	
Seita.2G439900.1	GO:0005634	GO:0010115	GO:0009414	GO:0001216	GO:0000976	GO:0045893	GO:0005515	GO:0009738	GO:0003700	GO:0003677	GO:0090332	GO:0043565																																								
Seita.2G440000.1	GO:0006355	GO:0090558	GO:0046983	GO:0009736	GO:0016049	GO:0060560	GO:0009755	GO:0005634	GO:0005515	GO:0003700	GO:0009888	GO:0009735																																								
Seita.2G440100.1	GO:0006081	GO:0043878	GO:0005737	GO:0005783	GO:0004029																																															
Seita.2G440200.1	GO:0030418	GO:0009860	GO:0030410	GO:0009555	GO:0010233																																															
Seita.2G440300.1	GO:0009570	GO:0009507	GO:0004252	GO:0010035	GO:0006508	GO:0043621	GO:0019752	GO:0005829																																												
Seita.2G440400.1	GO:0005739	GO:0005759	GO:0006515	GO:0004176	GO:0007005	GO:0003697	GO:0005515	GO:0005524																																												
Seita.2G440500.1	GO:0009558	GO:0000911	GO:0007112	GO:0004674	GO:0006468	GO:0005737	GO:0005634	GO:0009524	GO:0019894	GO:0005515																																										
Seita.2G440700.1	GO:0005634	GO:0009737	GO:0003674																																																	
Seita.2G440800.1	GO:0044248	GO:0042546	GO:0071669	GO:0010035	GO:0003674	GO:0005739	GO:0044281																																													
Seita.2G440900.1	GO:0009314	GO:0005737	GO:0048522																																																	
Seita.2G441000.1	GO:0005739	GO:0008150	GO:0003674																																																	
Seita.2G441200.1	GO:0017018	GO:0009507	GO:0005886																																																	
Seita.2G441300.1	GO:0031225	GO:0005794	GO:0052324	GO:0010215	GO:0005768	GO:0048768	GO:0005802	GO:0009506	GO:0046658	GO:0003674	GO:0005886																																									
Seita.2G441400.1	GO:0005575	GO:0045490	GO:0030599	GO:0042545	GO:0046910																																															
Seita.2G441600.1	GO:0009252	GO:0009507	GO:0005737	GO:0046872	GO:0008716																																															
Seita.2G441700.1	GO:0005575	GO:0019760	GO:0003674	GO:0048589																																																
Seita.2G441800.1	GO:0048589	GO:0005737	GO:0030154																																																	
Seita.2G441900.1	GO:0034237	GO:0005737	GO:0005515	GO:0051127	GO:2000601	GO:0030036	GO:0071933	GO:0031209																																												
Seita.2G442000.1	GO:0043161	GO:0010311	GO:0010015	GO:0035266	GO:0006511	GO:0051788	GO:0006499	GO:0008540	GO:0009965	GO:0000502	GO:0005886	GO:0009933	GO:0016887	GO:0048827	GO:0048829	GO:0048367	GO:0010078	GO:0007292	GO:0005634	GO:0045087	GO:0048364	GO:0009408	GO:0090351	GO:0036402	GO:0048232																											
Seita.2G442100.1	GO:0098542	GO:0010243	GO:1901701	GO:0032870	GO:0009416	GO:0007165	GO:0005634	GO:0051539	GO:0009737																																											
Seita.2G442200.1	GO:0050832	GO:0006970	GO:0009755	GO:1901701	GO:0000138	GO:0009751	GO:0009611	GO:0042742	GO:0010200	GO:1901575																																										
Seita.2G442300.1	GO:1900370	GO:0080188	GO:0005634	GO:0031047	GO:0005730																																															
