Dioal.01G000300.1	GO:0004672	GO:1904143	GO:0010027	GO:1902326	GO:0080183	GO:0009414	GO:0009767	GO:0015996	GO:0006468	GO:0080177	GO:0010109	GO:0009507	GO:0006995	GO:0005524	GO:0010287	GO:0031540	GO:1901562	GO:0005886	GO:1902171	GO:0010114	GO:0005515	GO:0004674	GO:0009637																													
Dioal.14G076800.1	GO:0005506	GO:0016020	GO:0016709	GO:0009507	GO:0020037																																															
Dioal.14G076900.1	GO:0009753	GO:0016020	GO:0009611	GO:0020037	GO:0009888	GO:0016709	GO:0006520	GO:0009507	GO:0005506																																											
Dioal.14G077000.1	GO:0005515	GO:0005789	GO:0005887	GO:0051260	GO:0008643	GO:0016021	GO:0009507	GO:0005886	GO:0005576	GO:0051119	GO:0005783																																									
Dioal.14G077100.1	GO:0072583	GO:0009860	GO:0006900	GO:0032050	GO:0005905	GO:0030136	GO:0090404	GO:0005546	GO:0072659	GO:0000149	GO:0005634	GO:0045334	GO:0005545	GO:0090406																																						
Dioal.14G077200.1	GO:0048316	GO:0009790	GO:0005739																																																	
Dioal.14G077300.1	GO:0005802	GO:0006486	GO:0005794	GO:0005797	GO:0030154	GO:0009416	GO:0016757	GO:0051301	GO:0005768	GO:0048589																																										
Dioal.14G077500.1	GO:0006335	GO:0031507	GO:0009555	GO:0010026	GO:0005634	GO:0033186	GO:0000724	GO:0006310	GO:0006334	GO:0005515	GO:0048366	GO:0016049	GO:0009933																																							
Dioal.14G077600.1	GO:0009834	GO:0005886	GO:0009505	GO:0005515	GO:0005634	GO:2000652	GO:1905177	GO:0044568																																												
Dioal.14G077800.1	GO:0009888	GO:0005794	GO:0044281	GO:0016413																																																
Dioal.14G077900.1	GO:0005515	GO:0048462	GO:0046983	GO:0006355	GO:0048467	GO:0003700	GO:0010500	GO:0005634																																												
Dioal.14G078000.1	GO:0005634	GO:0045492	GO:0016757	GO:0010417	GO:0015020	GO:0005982	GO:0005794	GO:0009834	GO:0080116																																											
Dioal.14G078100.1	GO:0005737	GO:0005829	GO:1902387	GO:1902388	GO:0035627	GO:0120009																																														
Dioal.14G078200.1	GO:0009828	GO:1990059	GO:0071944	GO:0009845	GO:0005576	GO:0010047	GO:0071704	GO:0016985																																												
Dioal.14G078300.1	GO:0045273	GO:0009055	GO:0022904	GO:0006121	GO:0000104	GO:0008177	GO:0005739	GO:0006099	GO:0045281	GO:0009060																																										
Dioal.14G078400.1	GO:0016209	GO:0005576	GO:0099503	GO:0005634	GO:0016491	GO:0009507	GO:0051920	GO:0010629	GO:0009416																																											
Dioal.14G078500.1	GO:0071365	GO:0043697	GO:0009301	GO:0071368	GO:1905392	GO:0060184	GO:0010014	GO:0005634	GO:0001046	GO:0042795	GO:0009942	GO:0009945	GO:0010311	GO:0000978	GO:0042796	GO:0003681	GO:0001006	GO:0009926	GO:0019185																																	
Dioal.14G078600.1	GO:0098542	GO:0003674	GO:0009506	GO:0046658																																																
Dioal.14G078700.1	GO:0006412	GO:0003735	GO:0005739																																																	
Dioal.14G078800.1	GO:0005736	GO:0005634	GO:0006351	GO:0003899	GO:0003677	GO:0009304	GO:0005666	GO:0005515	GO:0046983																																											
Dioal.14G078900.1	GO:0015171	GO:0006865	GO:0015804	GO:0015800	GO:0110126	GO:0003333	GO:0005886	GO:0005887																																												
Dioal.14G079000.1	GO:0004714	GO:2000280	GO:0005515	GO:0090548	GO:0048831	GO:0042277	GO:0001653	GO:0006970	GO:1902025	GO:0005886	GO:0010555	GO:0017046	GO:0016301																																							
Dioal.14G079100.1	GO:0009651	GO:0006468	GO:0004674	GO:0006972	GO:0005737	GO:0005634	GO:0007165																																													
Dioal.14G079200.1	GO:0008080	GO:0005515	GO:0009639	GO:0006778	GO:0009507	GO:0005737	GO:0009416	GO:0006996																																												
Dioal.14G079300.1	GO:0005747	GO:0009507	GO:0005739	GO:0000325	GO:0007005																																															
Dioal.14G079400.1	GO:0005634	GO:0010228	GO:0005515	GO:0005886	GO:0009505	GO:0010265	GO:0009733	GO:0010051	GO:0016567																																											
Dioal.14G079500.1	GO:0005739	GO:0003677	GO:0006281	GO:0005634	GO:0000724	GO:0000373	GO:0003690	GO:0005515	GO:0003697	GO:0050897																																										
Dioal.14G079600.1	GO:0003729	GO:0006952	GO:0005515	GO:0006355	GO:0006281	GO:0005739	GO:0003677	GO:0003697	GO:0009507																																											
Dioal.14G079700.1	GO:0005634	GO:0000398	GO:0030628	GO:0089701	GO:0005681																																															
Dioal.14G079800.1	GO:0017148	GO:0030014	GO:0006402	GO:0003674																																																
Dioal.14G079900.1	GO:0005669	GO:0051123	GO:0016251	GO:0005634	GO:0017025	GO:0004402	GO:0009294																																													
Dioal.14G080100.1	GO:0009793	GO:0006355	GO:0010629	GO:1903046	GO:0040029	GO:0045934	GO:0008270	GO:0050793	GO:0005634	GO:0031324	GO:0005515	GO:0048367																																								
Dioal.14G080200.1	GO:0044248	GO:0005634	GO:0019684	GO:0003674	GO:0009416																																															
Dioal.14G080400.1	GO:0009590	GO:0009705	GO:0005773	GO:0009660	GO:0005737	GO:0004620	GO:0009959	GO:0008970	GO:0009630	GO:0046872	GO:0009506																																									
Dioal.14G080500.1	GO:0006680	GO:0009738	GO:0090558	GO:0009414	GO:0071554	GO:0048364	GO:0005886	GO:0006970	GO:0004348	GO:0071695	GO:0000325	GO:0008422	GO:0005975																																							
Dioal.14G080700.1	GO:0005634	GO:0006606	GO:0003674																																																	
Dioal.14G080800.1	GO:0003674	GO:0009507	GO:0005576	GO:0005739	GO:0033617																																															
Dioal.14G081000.1	GO:0006468	GO:0004674	GO:0005634	GO:0030688	GO:0005829	GO:0030490	GO:0004672																																													
Dioal.14G081100.1	GO:0098542	GO:0048589	GO:0044085	GO:0005886	GO:1901701	GO:0031347	GO:0030154																																													
Dioal.14G081200.1	GO:0008150	GO:0003674	GO:0005575																																																	
Dioal.14G081300.1	GO:0006355	GO:0009416	GO:0003700	GO:0009751	GO:0009611	GO:0048589	GO:0005634	GO:0009657																																												
Dioal.14G081400.1	GO:0009534	GO:0015994	GO:0047746	GO:0009941	GO:0009507																																															
Dioal.14G081500.1	GO:0035064	GO:0006355	GO:0003712	GO:0005634	GO:0000976	GO:0009892	GO:0010629																																													
Dioal.14G081600.1	GO:0019288	GO:0005737	GO:0009570	GO:0009507	GO:0050518	GO:0009536																																														
Dioal.14G081700.1	GO:0019252	GO:0005829	GO:0009507	GO:0008865	GO:0006000																																															
Dioal.14G081800.1	GO:0020037	GO:0005576	GO:0009505	GO:0042744	GO:0006979	GO:0006950	GO:0004601																																													
Dioal.14G081900.1	GO:0005634	GO:0048024	GO:0003729																																																	
Dioal.14G082000.1	GO:0009507	GO:0003674	GO:0008150																																																	
Dioal.14G082100.1	GO:0010181	GO:0009695	GO:0031408	GO:0005737	GO:0016491	GO:0009611	GO:0016629	GO:0005739																																												
Dioal.14G082200.1	GO:0010181	GO:0009695	GO:0031408	GO:0005737	GO:0016491	GO:0009611	GO:0016629	GO:0005739																																												
Dioal.14G082300.1	GO:0010181	GO:0009695	GO:0031408	GO:0005737	GO:0016491	GO:0009611	GO:0016629	GO:0005739																																												
Dioal.14G082400.1	GO:0010181	GO:0009695	GO:0031408	GO:0005737	GO:0016491	GO:0009611	GO:0016629	GO:0005739																																												
Dioal.14G082500.1	GO:0010181	GO:0009695	GO:0031408	GO:0005737	GO:0016491	GO:0009611	GO:0016629	GO:0005739																																												
Dioal.14G082800.1	GO:0000307	GO:0004674	GO:0070816	GO:0004693	GO:0005524	GO:0046777	GO:0005634	GO:0006468	GO:0032968	GO:0008353																																										
Dioal.14G082900.1	GO:0008150	GO:0005576	GO:0003674																																																	
Dioal.14G083000.1	GO:0003723	GO:0043231	GO:0009451	GO:0009507																																																
Dioal.14G083100.1	GO:0010264	GO:0052725	GO:0005634	GO:0052746	GO:0047325	GO:0052726	GO:0032957	GO:0000287																																												
Dioal.14G083200.1	GO:0006383	GO:0003677	GO:0005634	GO:0005666																																																
Dioal.14G083300.1	GO:0008757	GO:0019762	GO:0005886	GO:0005737	GO:0006952	GO:0005829	GO:0018708																																													
Dioal.14G083400.1	GO:0005829	GO:0009941	GO:0018708	GO:0005777	GO:0005737																																															
Dioal.14G083600.1	GO:0005576	GO:0004650	GO:0005975																																																	
Dioal.14G083700.1	GO:0032440	GO:0005829	GO:0006979	GO:0005737	GO:0009536	GO:0005634																																														
Dioal.14G083800.1	GO:0005515	GO:0009506	GO:0005576	GO:0060548	GO:0033612	GO:0042802	GO:0004672	GO:0042742	GO:0006468	GO:0005886	GO:0016301	GO:0031348																																								
Dioal.14G083900.1	GO:0009097	GO:0009099	GO:0001666	GO:0005829	GO:0009082	GO:0043621	GO:0009507	GO:0050790	GO:0005515	GO:0003984	GO:1990610	GO:0005777																																								
Dioal.14G084000.1	GO:0005516	GO:0009553	GO:0009723	GO:0009651	GO:0009507	GO:0006355	GO:0009409	GO:0009555	GO:0042542	GO:0016567	GO:0009751																																									
Dioal.14G084100.1	GO:0070601	GO:0000795	GO:0007130	GO:0006302	GO:0034991	GO:0007062	GO:0003682	GO:1990414	GO:0034990	GO:0005634	GO:0007064																																									
Dioal.14G084200.1	GO:0006637	GO:0005739	GO:0009507	GO:0047617	GO:0005777																																															
Dioal.14G084300.1	GO:0005634	GO:0030036	GO:0005886	GO:0005515	GO:0051016	GO:0051015	GO:0045010	GO:0003779	GO:0016020	GO:0009505	GO:0009506																																									
Dioal.14G084400.1	GO:0009866	GO:0102483	GO:0019748	GO:0009507	GO:0008422	GO:0030245	GO:0009617	GO:1990641	GO:0031349	GO:0005829																																										
Dioal.14G084500.1	GO:0005739	GO:0008150	GO:0003729																																																	
Dioal.14G084700.1	GO:0000775	GO:0005634	GO:0000785	GO:0034088	GO:0003674	GO:0031390																																														
Dioal.14G084800.1	GO:0005634	GO:0008150	GO:0003674																																																	
Dioal.14G084900.1	GO:0019005	GO:0031146	GO:0005737	GO:0006511																																																
Dioal.14G085000.1	GO:0031956	GO:0019605	GO:0047760	GO:0009507																																																
Dioal.14G085100.1	GO:0031956	GO:0019605	GO:0047760	GO:0009507																																																
Dioal.14G085200.1	GO:0045935	GO:0031328	GO:0050832	GO:0048316	GO:0005634	GO:0009834	GO:0010628	GO:0042742	GO:0051592	GO:0019748	GO:0044087	GO:0048507																																								
Dioal.14G085300.1	GO:0009888	GO:0005739																																																		
Dioal.14G085400.1	GO:0022626	GO:0003735	GO:0005829	GO:0022618	GO:0022625	GO:0005737																																														
Dioal.14G085500.1	GO:0009507	GO:0006396	GO:0009570	GO:0009657	GO:0006415	GO:0016149	GO:0003747																																													
Dioal.14G085600.1	GO:0048759	GO:0008017	GO:0005874																																																	
Dioal.14G085700.1	GO:0019243	GO:0009507	GO:0098542	GO:0009266	GO:0004416	GO:0009753	GO:0033365																																													
Dioal.14G085800.1	GO:0042742	GO:0006952	GO:0099503	GO:0005576	GO:0005515																																															
Dioal.14G085900.1	GO:0000252	GO:0005783	GO:0047012	GO:0005515	GO:0006464	GO:0016616	GO:0006996	GO:0003854	GO:0103066	GO:0103067	GO:0009506																																									
Dioal.14G086000.1	GO:0000785	GO:0009793	GO:0009553	GO:0009911	GO:0003723	GO:0031048	GO:0006378	GO:0005634	GO:0010228																																											
Dioal.14G086100.1	GO:0009751	GO:0048869	GO:0000976	GO:0003700	GO:0005634	GO:0009892																																														
Dioal.14G086300.1	GO:0005685	GO:0006376	GO:0009567	GO:0005634	GO:0071004	GO:0003729																																														
Dioal.14G086400.1	GO:0043531	GO:0000166	GO:0019897	GO:0009626	GO:0005515	GO:0006952	GO:0005886																																													
Dioal.14G086500.1	GO:0043531	GO:0000166	GO:0019897	GO:0009626	GO:0005515	GO:0006952	GO:0005886																																													
Dioal.14G086600.1	GO:0015031	GO:0043022	GO:0005777	GO:0009507	GO:0009570	GO:0051083	GO:0044183	GO:0003755	GO:0043335	GO:0006457	GO:0061077																																									
Dioal.14G086800.1	GO:0008150	GO:0003674	GO:0005575																																																	
Dioal.14G086900.1	GO:0005509	GO:0005777	GO:0005737																																																	
Dioal.14G087000.1	GO:0008150	GO:0005634	GO:0003674																																																	
Dioal.14G087100.1	GO:0000347	GO:0006406	GO:0003674	GO:0000445	GO:0005634																																															
Dioal.14G087200.1	GO:0005737	GO:0009507	GO:0016491	GO:0008150																																																
Dioal.14G087300.1	GO:0005634	GO:0010035	GO:0009639	GO:1901617	GO:0006979	GO:0008610	GO:0003674	GO:0010073	GO:0048580	GO:0071669																																										
Dioal.14G087500.1	GO:0009102	GO:0004076	GO:0051537	GO:0005739	GO:0008270																																															
Dioal.14G087600.1	GO:0009911	GO:0005737	GO:0010022																																																	
Dioal.14G087700.1	GO:0030154	GO:0022857	GO:0010015	GO:0009753	GO:0005575	GO:0009620	GO:0098542	GO:0055085	GO:0046394	GO:0006979	GO:0090558																																									
Dioal.14G087900.1	GO:0009507	GO:0003824																																																		
Dioal.14G088100.1	GO:0009507	GO:0003824																																																		
Dioal.14G088200.1	GO:0009507	GO:0003824																																																		
Dioal.14G088500.1	GO:0006970	GO:0009414	GO:0005634	GO:0004842	GO:0051865	GO:0016567	GO:0003677	GO:0008270																																												
Dioal.14G088600.1	GO:0008970	GO:0050832	GO:0005576	GO:0009695	GO:0047714	GO:0052740	GO:0030308	GO:0009507	GO:0052739	GO:0009611	GO:0005811	GO:0102549	GO:0004620																																							
Dioal.14G088900.1	GO:0006457	GO:0005737	GO:0005515	GO:0070417	GO:0005634	GO:0045036	GO:0051861	GO:0030941	GO:0031359	GO:0010228	GO:0009507	GO:0042742	GO:0009791	GO:0009707	GO:0005886																																					
Dioal.14G089000.1	GO:0009507	GO:0032787	GO:0003674	GO:0010035																																																
Dioal.14G089100.1	GO:1901565	GO:0030968	GO:0044248	GO:0000774	GO:0009507	GO:0005783																																														
Dioal.14G089200.1	GO:0005654	GO:0005634	GO:0005730	GO:0015030	GO:0005737	GO:0000398	GO:0030620																																													
Dioal.14G089300.1	GO:0005337	GO:0000325	GO:0010174	GO:0005886	GO:0016021	GO:0005739	GO:1901642																																													
Dioal.14G089400.1	GO:0009507	GO:0097573	GO:0009570	GO:0009941	GO:0005759	GO:0006812	GO:0015297																																													
Dioal.14G089500.1	GO:0005634	GO:0004842	GO:0016567																																																	
Dioal.14G089600.1	GO:0010035	GO:0048316	GO:0001731	GO:0045903	GO:0005850	GO:0005737	GO:0003743	GO:0005576	GO:0000049																																											
Dioal.14G089700.1	GO:0008150	GO:0005634	GO:0003674																																																	
Dioal.14G089800.1	GO:0008150	GO:0005739	GO:0003674																																																	
Dioal.14G089900.1	GO:0003674	GO:0042742	GO:0005739																																																	
Dioal.14G090000.1	GO:0003674	GO:0042742	GO:0005739																																																	
Dioal.14G090100.1	GO:0003674	GO:0009932	GO:0048588	GO:0090558	GO:0000904	GO:0044264	GO:0048364	GO:0005575																																												
Dioal.14G090200.1	GO:0090558	GO:0071554	GO:0009507	GO:0003674																																																
Dioal.14G090300.1	GO:0003674	GO:0042742	GO:0005739																																																	
Dioal.14G090400.1	GO:0008150	GO:0005777	GO:0003674																																																	
Dioal.14G090500.1	GO:0009416	GO:0002376	GO:0065003	GO:0042742	GO:0003674	GO:0005575																																														
Dioal.14G090600.1	GO:0003674	GO:0009932	GO:0048588	GO:0090558	GO:0000904	GO:0044264	GO:0048364	GO:0005575																																												
Dioal.14G090700.1	GO:0008150	GO:0005739	GO:0003674																																																	
Dioal.14G090800.1	GO:0070125	GO:0046686	GO:0009505	GO:0005739	GO:0009507	GO:0006414	GO:0003924	GO:0008270	GO:0003746	GO:0050897	GO:0005829	GO:0005524																																								
Dioal.14G090900.1	GO:0004842	GO:0043067	GO:0043161	GO:0005737	GO:0005634																																															
Dioal.14G091000.1	GO:0016762	GO:0030247	GO:0010411	GO:0005576	GO:0004553	GO:0042546																																														
Dioal.14G091100.1	GO:0048316	GO:0008270	GO:0009507																																																	
Dioal.14G091200.1	GO:0010082	GO:1902975	GO:0006268	GO:0042127	GO:0009793	GO:0000727	GO:0005634	GO:0006270	GO:0005515	GO:0017116	GO:1905775	GO:0003678	GO:0048364	GO:0000785	GO:0000347	GO:0043138	GO:0003697	GO:0042555																																		
Dioal.14G091300.1	GO:0005575	GO:0003674	GO:0009416	GO:0010035																																																
Dioal.14G091400.1	GO:0009507	GO:0005783	GO:0016791	GO:0005829	GO:0009416																																															
Dioal.14G091600.1	GO:0005829	GO:0018230	GO:0019706	GO:0005794	GO:0006612	GO:0005886	GO:0005783																																													
Dioal.14G091700.1	GO:0009793	GO:0005739	GO:1900865	GO:1903046	GO:0009507	GO:0044085																																														
Dioal.14G091800.1	GO:0000785	GO:0005515	GO:0000082	GO:2000134	GO:0001558	GO:0006357	GO:0009553	GO:0010090	GO:0007129	GO:0051726	GO:0006349	GO:0030154	GO:0051783	GO:0001708	GO:0010377	GO:0048366	GO:0008356	GO:0009960	GO:2000036	GO:0070176	GO:0022619	GO:0005634	GO:0048229	GO:0009555	GO:0000977	GO:1903866	GO:2000653	GO:0008134	GO:0032875	GO:0003677	GO:0009567	GO:0005667																				
Dioal.14G091900.1	GO:0003735	GO:0022627	GO:0003729	GO:0005737	GO:0005840	GO:0006412	GO:0000028	GO:0003723	GO:0022626	GO:0009506	GO:0009505																																									
Dioal.14G092000.1	GO:0000325	GO:0098542	GO:0009414	GO:0009651	GO:0009812	GO:0009416	GO:0009738	GO:0009507	GO:0007568	GO:0019748	GO:0009620	GO:0044281	GO:0003674																																							
Dioal.14G092200.1	GO:0048364	GO:0006468	GO:0005576	GO:0071695	GO:1905392	GO:0061640	GO:0030154																																													
Dioal.14G092300.1	GO:0005634	GO:0003674	GO:0009416	GO:0031011																																																
Dioal.14G092400.1	GO:0005634	GO:0004842	GO:0016567																																																	
Dioal.14G092500.1	GO:0005794	GO:0010417	GO:0045492	GO:0005768	GO:0005802	GO:0080116	GO:0006486	GO:0005797	GO:0047517	GO:0042546	GO:0009834																																									
Dioal.14G092600.1	GO:0005750	GO:0031966	GO:0008121	GO:0006122	GO:0016491	GO:0005739	GO:0046872	GO:0009536																																												
Dioal.14G092700.1	GO:0003682	GO:0042393	GO:0010424	GO:0031508	GO:0004842	GO:0016567	GO:0008327	GO:0005634	GO:0032776	GO:0061630	GO:0090309	GO:0010428	GO:0010216	GO:0051301	GO:0010429	GO:0010385	GO:0010369	GO:0006325																																		
Dioal.14G092800.1	GO:0044248	GO:0003674	GO:0009057	GO:0009637	GO:0009507	GO:0009409	GO:0006996																																													
Dioal.14G092900.1	GO:0045836	GO:0048507	GO:0003729	GO:0045927																																																
Dioal.14G093000.1	GO:0031386	GO:0005737	GO:0005829	GO:0005634	GO:0008380	GO:0000398	GO:0006464	GO:0005515																																												
Dioal.14G093200.1	GO:0009507	GO:0010629	GO:0010228	GO:0008610	GO:0051172	GO:0048522	GO:0009648	GO:0000976	GO:0045944	GO:0031324	GO:1901135	GO:0044255																																								
Dioal.14G093300.1	GO:0009733	GO:0010051	GO:0030140	GO:0005096	GO:0009965	GO:0005634	GO:0010087	GO:0005886	GO:0035091	GO:0005575	GO:0005515	GO:0006897																																								
Dioal.14G093400.1	GO:0010073	GO:0005739	GO:0005789	GO:0045595	GO:0005886	GO:0010088	GO:0005102	GO:0010078	GO:0010075	GO:0005515	GO:0009909	GO:0042742	GO:0006468	GO:0010082	GO:0002229	GO:0004675	GO:0033612	GO:0001653																																		
Dioal.14G093600.1	GO:0097196	GO:0005634	GO:0000724	GO:0003697																																																
Dioal.14G093700.1	GO:0045892	GO:0048481	GO:0010227	GO:0009737	GO:0005515	GO:0005634	GO:0009911	GO:1903288	GO:0010047	GO:0003700	GO:0006355	GO:0043565	GO:0008285	GO:0010150																																						
Dioal.14G093800.1	GO:0004072	GO:0009067	GO:0009507	GO:0009088	GO:0009089	GO:0009090																																														
Dioal.14G093900.1	GO:0010162	GO:0005634	GO:0048317	GO:0000976	GO:0009738	GO:0010115	GO:0009409	GO:0005515	GO:0001046	GO:0045893	GO:0009960	GO:0003677	GO:0043565	GO:0045892	GO:0006355	GO:0003700	GO:0010440	GO:0050826	GO:0046983	GO:0000987	GO:0016567																															
Dioal.14G094000.1	GO:0005634	GO:0009409	GO:0080008	GO:0006357	GO:0016575	GO:0003714	GO:0000118	GO:0003690																																												
Dioal.14G094100.1	GO:0048646	GO:0000911	GO:0005794	GO:0048364	GO:0003674																																															
Dioal.14G094200.1	GO:0005634	GO:0003674	GO:0009451	GO:0005739																																																
Dioal.14G094300.1	GO:0005515	GO:0006952	GO:0005739																																																	
Dioal.14G094500.1	GO:0003714	GO:0000122	GO:0019212	GO:0005634	GO:0003682	GO:0010923																																														
Dioal.14G094600.1	GO:0009570	GO:0006633	GO:0009416	GO:0005829	GO:0009941	GO:0009627	GO:0009507	GO:0000036	GO:0042335																																											
Dioal.14G094700.1	GO:0048878	GO:0042546	GO:0071669	GO:0005575	GO:0030154	GO:0048589	GO:0090558	GO:0003674	GO:0010015																																											
Dioal.14G094800.1	GO:0005634	GO:0000976	GO:0006355	GO:0003700	GO:0046983																																															
Dioal.14G094900.1	GO:0009892	GO:0009507	GO:0003674	GO:0009639																																																
Dioal.14G095000.1	GO:0006355	GO:0005515	GO:0008270	GO:0005634	GO:0003700																																															
Dioal.14G095100.1	GO:0003674	GO:0044281	GO:0005773																																																	
Dioal.14G095200.1	GO:0004842	GO:0005634	GO:0006511	GO:0061631	GO:0043161	GO:0000209																																														
Dioal.14G095300.1	GO:0005634	GO:0003674	GO:0010629																																																	
Dioal.14G095400.1	GO:0022625	GO:0022626	GO:0006412	GO:0005737	GO:0003729	GO:0005829	GO:0003735																																													
Dioal.14G095500.1	GO:0045892	GO:0005515	GO:0009737	GO:0003700	GO:0009651	GO:0010150	GO:0010089	GO:0005634																																												
Dioal.14G095600.1	GO:0005737	GO:0008889	GO:0006629	GO:0071456	GO:0046475	GO:0009507																																														
Dioal.14G095700.1	GO:0010150	GO:0009793	GO:0015770	GO:0071446	GO:0071470	GO:0000139	GO:0071215	GO:0005515	GO:0010431	GO:0051119	GO:0008643	GO:0005887	GO:0016021	GO:0008515																																						
Dioal.14G095800.1	GO:0046777	GO:0042742	GO:0005515	GO:0004672	GO:0005634	GO:0005886	GO:0004674	GO:0006952	GO:0045087	GO:0002221																																										
Dioal.14G095900.1	GO:0005634	GO:0031124	GO:0016591	GO:0000993																																																
Dioal.14G096000.1	GO:0009056	GO:0005886	GO:0003674	GO:0006464																																																
Dioal.14G096100.1	GO:0006952	GO:0005739	GO:0003674																																																	
Dioal.14G096200.1	GO:0000470	GO:0022626	GO:0003723	GO:0005829	GO:0022625	GO:0003729	GO:0000325	GO:0005515	GO:0005737																																											
Dioal.14G096300.1	GO:0008150	GO:0003674	GO:0005575																																																	
Dioal.14G096400.1	GO:0009611	GO:0048316	GO:0035266	GO:0005575	GO:0044281	GO:0003674	GO:0009812																																													
Dioal.14G096500.1	GO:0051119	GO:0005887	GO:0008515	GO:0005515	GO:0032588	GO:0005576	GO:0016021	GO:0012506	GO:0071836	GO:0008643	GO:0005886																																									
Dioal.14G096600.1	GO:0009611	GO:0048316	GO:0035266	GO:0005575	GO:0044281	GO:0003674	GO:0009812																																													
Dioal.14G096700.1	GO:0051119	GO:0005887	GO:0008515	GO:0005515	GO:0032588	GO:0005576	GO:0016021	GO:0012506	GO:0071836	GO:0008643	GO:0005886																																									
Dioal.14G096900.1	GO:0051119	GO:0005887	GO:0008515	GO:0005515	GO:0032588	GO:0005576	GO:0016021	GO:0012506	GO:0071836	GO:0008643	GO:0005886																																									
Dioal.14G097000.1	GO:0030620	GO:0006396	GO:0000387	GO:0005634	GO:0030619	GO:0015030																																														
Dioal.14G097100.1	GO:0009536	GO:0008150	GO:0003674																																																	
Dioal.14G097200.1	GO:0005515	GO:0010029	GO:0016036	GO:0010271	GO:0004673	GO:0070417	GO:0048831	GO:0010150	GO:0034757	GO:0042742	GO:0043424	GO:0048509	GO:0009414	GO:0071215	GO:0000155	GO:0005886	GO:0080117	GO:0006970	GO:0009909	GO:0005034	GO:0009651	GO:0009409	GO:0009884	GO:0000160	GO:0071329	GO:0010087	GO:0009736	GO:0005576	GO:0005634																							
Dioal.14G097300.1	GO:0009753	GO:0009642	GO:0009611	GO:0071310	GO:0000325	GO:0014070	GO:0016020	GO:1901698																																												
Dioal.14G097400.1	GO:0005730	GO:0000932	GO:0030490	GO:0005732	GO:0000398	GO:0003723	GO:0003729	GO:0005688	GO:0046540																																											
Dioal.14G097500.1	GO:0020037	GO:0019748	GO:0005576	GO:0006979																																																
Dioal.14G097600.1	GO:0003729	GO:0009941	GO:0006412	GO:0009536	GO:0009507	GO:0009570	GO:0003735	GO:0015994	GO:0044283	GO:0042440	GO:0009579																																									
Dioal.14G097700.1	GO:0009737	GO:0003674	GO:0009409	GO:0009414	GO:0042538	GO:0009507																																														
Dioal.14G097800.1	GO:0010228	GO:0030154	GO:0005634	GO:0048589	GO:0003674	GO:0009888	GO:0010604	GO:0048522	GO:0051239	GO:0051641	GO:0050793																																									
Dioal.14G097900.1	GO:0009098	GO:0009507	GO:0009570	GO:0009536	GO:0009658	GO:0019761	GO:0005739	GO:0048229	GO:0003861																																											
Dioal.14G098000.1	GO:0005739	GO:0009755	GO:0007165	GO:0009415	GO:0010243	GO:0009737	GO:1901698	GO:0003674																																												
Dioal.14G098200.1	GO:0005634	GO:0005515	GO:0048653	GO:0006355	GO:0003700																																															
Dioal.14G098400.1	GO:0008150	GO:0005739	GO:0003674																																																	
Dioal.14G098500.1	GO:0048316	GO:0009416	GO:0033013	GO:0003674	GO:0005575																																															
Dioal.14G098600.1	GO:0008270	GO:0003723	GO:0005739	GO:0009451	GO:0043231																																															
Dioal.14G098700.1	GO:0071569	GO:0005829	GO:0032446	GO:0005737	GO:0071566																																															
Dioal.14G098800.1	GO:0015450	GO:0006626	GO:0005741	GO:0005744	GO:0005742	GO:0005743	GO:0005829	GO:0045040	GO:0061617	GO:0005739	GO:0005515																																									
Dioal.14G098900.1	GO:0005829	GO:0005737	GO:0008150	GO:0003725	GO:0003729																																															
Dioal.14G099000.1	GO:0005819	GO:0000226	GO:0005874	GO:0009507	GO:0005737	GO:0009524	GO:0008017																																													
Dioal.14G099100.1	GO:0006486	GO:0005576	GO:0000138	GO:0016757																																																
Dioal.14G099200.1	GO:0006486	GO:0005576	GO:0000138	GO:0016757																																																
Dioal.14G099300.1	GO:0009506	GO:0005739	GO:0022625	GO:0005737	GO:0022626	GO:0003735	GO:0003729	GO:0015934	GO:0002181	GO:0006412	GO:0005773	GO:0005730																																								
Dioal.14G099400.1	GO:0009793	GO:0003924	GO:0000028	GO:0009507	GO:0009658																																															
Dioal.14G099500.1	GO:0009507	GO:0009791	GO:0005515	GO:0042802	GO:0003924	GO:0016020	GO:0005829	GO:0016559	GO:0044375	GO:0009941	GO:0005739	GO:0005737	GO:0005777	GO:0005886	GO:0008017	GO:0009658	GO:0000266	GO:0035091	GO:0005874																																	
Dioal.14G099600.1	GO:0060261	GO:0005634	GO:0003713	GO:0009892	GO:0005515	GO:0005667																																														
Dioal.14G099700.1	GO:0060261	GO:0005634	GO:0003713	GO:0009892	GO:0005515	GO:0005667																																														
Dioal.14G099800.1	GO:0007030	GO:0042803	GO:0000325	GO:0005515	GO:0006891	GO:0031410	GO:0005794	GO:0017119																																												
Dioal.14G099900.1	GO:0009570	GO:0006636	GO:0006631	GO:0004768	GO:0009507	GO:0042742	GO:0002213	GO:0051607	GO:0045300	GO:0009534	GO:0009536	GO:0008610	GO:2000022	GO:0006952	GO:2000031	GO:0009695	GO:0102786																																			
Dioal.14G100000.1	GO:0006468	GO:0009626	GO:0019897	GO:0016020	GO:0002237	GO:0034051	GO:0005515	GO:0005886	GO:0042742	GO:0005829	GO:0005634	GO:0006955																																								
